Deadline,Date of Test Executed,Project ID,Project Name,User ID,User Agent,Testing Scope,Test Case ID,Test Case,Test Case Status,Request Method,Requested Source,Test Case Outcome Message,Error Message,Actual Test Case Outcome,Reason for failure,Response Size,Findings (Affected Components),Severity ratings
05/10/2024,22/10/2024,PRJ-082,Web Application Contract Project,USER-015,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-001,Input Validation,Completed,GET,/v1/tiles,Fail,HTTP/2 204 No Content,,,,User profile page,Medium
21/10/2024,22/10/2024,PRJ-011,ERP Data Migration Project Contract Project,USER-033,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-294,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Medium
06/10/2024,22/10/2024,PRJ-039,Network Traffic Encryption (TLS/SSL) Contract Project,USER-079,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-295,XSS,Completed,POST,/DVWA/vulnerabilities/exec/?rwjrvui%5cz%60z'z%22$%7b%7b%25%7b%7b%5c=1,Pass,,,,4645,User profile page,Medium
03/10/2024,22/10/2024,PRJ-085,Mobile Device Encryption Contract Project,USER-080,zv4ws56pff,APP,TC-296,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
20/10/2024,22/10/2024,PRJ-006,Remote Work Enablement Contract Project,USER-083,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0sgk8c12349,APP,TC-297,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
16/10/2024,22/10/2024,PRJ-082,Web Application Contract Project,USER-004,"`z'z""${{%{{\",APP,TC-298,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
23/10/2024,22/10/2024,PRJ-032,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-088,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-299,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
07/10/2024,22/10/2024,PRJ-008,Data Migration & Integration Contract Project,USER-021,"txkwm\z`z'z""${{%{{\",APP,TC-300,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Critical
13/10/2024,22/10/2024,PRJ-044,Network Traffic Encryption (TLS/SSL) Contract Project,USER-078,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-301,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
11/10/2024,22/10/2024,PRJ-017,Internal Systems Contract Project,USER-098,"wzjizmj\z`z'z""${{%{{\",APP,TC-302,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Low
05/10/2024,22/10/2024,PRJ-031,Sales Performance Optimization Contract Project,USER-060,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-303,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Medium
08/10/2024,22/10/2024,PRJ-013,Wireless Network Security Contract Project,USER-007,"gojg\z`z'z""${{%{{\",APP,TC-304,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
17/10/2024,22/10/2024,PRJ-021,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-042,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-305,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Critical
31/10/2024,22/10/2024,PRJ-060,Ransomware Prevention Contract Project,USER-064,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-306,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
02/10/2024,22/10/2024,PRJ-051,ERP Security Enhancement Contract Project,USER-065,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-307,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
18/10/2024,22/10/2024,PRJ-007,Infrastructure as a Service (IaaS) Contract Project,USER-037,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-308,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,High
25/10/2024,22/10/2024,PRJ-002,Compliance (HIPAA) Contract Project,USER-014,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-309,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
12/10/2024,22/10/2024,PRJ-052,Denial of Service (DoS) Attack Contract Project,USER-047,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-310,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Medium
25/10/2024,22/10/2024,PRJ-071,E-commerce Platform Development Contract Project,USER-037,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-311,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
12/10/2024,22/10/2024,PRJ-071,E-commerce Platform Development Contract Project,USER-036,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-312,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
17/10/2024,22/10/2024,PRJ-044,Network Traffic Encryption (TLS/SSL) Contract Project,USER-072,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-313,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Critical
17/10/2024,22/10/2024,PRJ-006,Remote Work Enablement Contract Project,USER-006,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6613.120 Safari/537.36",WEB,TC-314,Authorization,Completed,GET,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,Payment gateway,Critical
06/10/2024,22/10/2024,PRJ-059,Supply Chain Optimization Contract Project,USER-020,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6613.120 Safari/537.36",WEB,TC-315,Input Validation,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Session management,High
23/10/2024,22/10/2024,PRJ-051,ERP Security Enhancement Contract Project,USER-079,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-316,XSS,Completed,POST,/DVWA/vulnerabilities/exec//a863rs/wgbtce/i4j4en/,Fail,HTTP/1.1 404 Not Found,,,271,Payment gateway,Critical
22/10/2024,22/10/2024,PRJ-073,Wireless Network Security Contract Project,USER-039,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-317,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/;/zpiybs/c6yugg/b9w4xa/,Fail,HTTP/1.1 404 Not Found,,,271,Payment gateway,High
09/10/2024,22/10/2024,PRJ-015,File Encryption Contract Project,USER-054,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-318,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
06/10/2024,22/10/2024,PRJ-084,Cost Optimization Contract Project,USER-075,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-319,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
19/10/2024,22/10/2024,PRJ-068,Cloud Environment Contract Project,USER-081,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-320,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
14/10/2024,22/10/2024,PRJ-090,Wireless Network Contract Project,USER-015,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-321,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,High
28/10/2024,22/10/2024,PRJ-020,Cloud Adoption Strategy Contract Project,USER-053,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-322,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
18/10/2024,22/10/2024,PRJ-095,Network Segmentation Contract Project,USER-094,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-323,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/?8y8yuinfbx=1,Pass,,,,4645,Session management,Medium
31/10/2024,22/10/2024,PRJ-042,Financial Forecasting Contract Project,USER-085,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0 fh6dtdl6sw,APP,TC-324,XSS,Completed,POST,/DVWA/vulnerabilities/exec/?fh6dtdl6sw=1&utm_content=nnz1c6fycu,Pass,,,,4645,Database,High
20/10/2024,22/10/2024,PRJ-023,Data Breach Contract Project,USER-059,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-325,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
08/10/2024,22/10/2024,PRJ-062,Business Process Automation Contract Project,USER-025,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-326,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/index.php/vvszhb/hrkl1q/cat5yj/,Pass,,,,4645,Session management,High
16/10/2024,22/10/2024,PRJ-039,Network Traffic Encryption (TLS/SSL) Contract Project,USER-099,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-327,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,High
29/10/2024,22/10/2024,PRJ-045,Cloud-Based ERP Upgrade Contract Project,USER-072,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B176 Safari/7534.48.3",APP,TC-328,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
31/10/2024,22/10/2024,PRJ-051,ERP Security Enhancement Contract Project,USER-045,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-329,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,High
07/10/2024,22/10/2024,PRJ-092,Software as a Service (SaaS) Contract Project,USER-011,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-330,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Critical
04/10/2024,22/10/2024,PRJ-026,Compliance (HIPAA) Contract Project,USER-069,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-331,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Medium
21/10/2024,22/10/2024,PRJ-079,Financial Forecasting Contract Project,USER-095,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-332,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/?xm09kfufe5=1,Pass,,,,4645,Login form,Medium
04/10/2024,22/10/2024,PRJ-030,Risk Management Analytics Contract Project,USER-007,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0 asyhq11u65,WEB,TC-333,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/?asyhq11u65=1,Pass,,,,4645,Payment gateway,Critical
14/10/2024,22/10/2024,PRJ-088,Data-Driven Decision Making Contract Project,USER-099,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-334,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/index.php/vvszhb/dvwa/css/main.css,Pass,,,,4645,Session management,Medium
10/10/2024,22/10/2024,PRJ-084,Cost Optimization Contract Project,USER-061,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-335,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
30/10/2024,22/10/2024,PRJ-083,Application Modernization Contract Project,USER-008,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-336,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
06/10/2024,22/10/2024,PRJ-023,Data Breach Contract Project,USER-054,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-337,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Critical
30/10/2024,22/10/2024,PRJ-096,Wireless Network Contract Project,USER-038,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-338,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Low
29/10/2024,22/10/2024,PRJ-043,Network Access Control (NAC) Contract Project,USER-037,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0 z532rrr138,APP,TC-339,XSS,Completed,POST,/DVWA/vulnerabilities/exec/?z532rrr138=1,Pass,,,,4645,Session management,Critical
11/10/2024,22/10/2024,PRJ-018,ERP Security Enhancement Contract Project,USER-065,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-340,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
24/10/2024,22/10/2024,PRJ-021,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-094,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-341,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Low
27/10/2024,22/10/2024,PRJ-044,Network Traffic Encryption (TLS/SSL) Contract Project,USER-038,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-342,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
06/10/2024,22/10/2024,PRJ-055,Mobile Application Contract Project,USER-066,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-343,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
13/10/2024,22/10/2024,PRJ-018,ERP Security Enhancement Contract Project,USER-062,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-344,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,High
09/10/2024,22/10/2024,PRJ-031,Sales Performance Optimization Contract Project,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-345,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,Low
10/10/2024,22/10/2024,PRJ-084,Cost Optimization Contract Project,USER-047,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-346,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
20/10/2024,22/10/2024,PRJ-021,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-052,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-347,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
24/10/2024,22/10/2024,PRJ-029,Operational Efficiency Improvement Contract Project,USER-029,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-348,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,Critical
25/10/2024,22/10/2024,PRJ-078,Post-Implementation ERP Support Contract Project,USER-048,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-349,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4524,Database,Medium
03/10/2024,22/10/2024,PRJ-032,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-088,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-350,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4535,Database,High
19/10/2024,22/10/2024,PRJ-073,Wireless Network Security Contract Project,USER-015,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-351,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4270,Session management,Medium
04/10/2024,22/10/2024,PRJ-069,Infrastructure as a Service (IaaS) Contract Project,USER-020,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-352,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,Critical
26/10/2024,22/10/2024,PRJ-088,Data-Driven Decision Making Contract Project,USER-027,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-353,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Session management,Critical
19/10/2024,22/10/2024,PRJ-008,Data Migration & Integration Contract Project,USER-059,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-354,XSS,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Database,Critical
09/10/2024,22/10/2024,PRJ-008,Data Migration & Integration Contract Project,USER-072,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-355,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,Login form,Critical
14/10/2024,22/10/2024,PRJ-001,External Network Contract Project,USER-096,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-356,XSS,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Login form,Low
30/10/2024,22/10/2024,PRJ-045,Cloud-Based ERP Upgrade Contract Project,USER-090,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-357,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Low
25/10/2024,22/10/2024,PRJ-061,Marketing Campaign Effectiveness Contract Project,USER-005,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-358,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/?pd6cflp38gw6inp02zf4kmggw724qxep6d00rog=1,Pass,,,,4645,User profile page,Medium
28/10/2024,22/10/2024,PRJ-083,Application Modernization Contract Project,USER-094,4y3r00aitvhl32afne0j511vhmnjbcz4rsmfc31,APP,TC-359,Input Validation,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Critical
04/10/2024,22/10/2024,PRJ-049,Virtual Private Network (VPN) Deployment Contract Project,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-360,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,User profile page,High
27/10/2024,22/10/2024,PRJ-023,Data Breach Contract Project,USER-069,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-361,XSS,Completed,POST,/ld28fhpz8cw2ijpw2vf0kigcw320qtel693wtki/vulnerabilities/exec/,Fail,HTTP/1.1 404 Not Found,,,271,User profile page,Medium
18/10/2024,22/10/2024,PRJ-001,External Network Contract Project,USER-097,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-362,Input Validation,Completed,POST,/DVWA/2dgpfypg8twji0pd2cfhkzgtwk2hqae26q3du1j/exec/,Fail,HTTP/1.1 404 Not Found,,,271,Database,Critical
09/10/2024,22/10/2024,PRJ-049,Virtual Private Network (VPN) Deployment Contract Project,USER-030,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-363,SQL Injection,Completed,POST,/DVWA/vulnerabilities/2ehpgyqg9txjj0qd3cghlzhtxk3hraf27q4dw1l/,Fail,HTTP/1.1 404 Not Found,,,271,Payment gateway,Medium
08/10/2024,22/10/2024,PRJ-025,Insider Threat Awareness Contract Project,USER-093,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-364,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Database,Low
20/10/2024,22/10/2024,PRJ-027,Denial of Service (DoS) Attack Contract Project,USER-009,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-365,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Login form,Critical
15/10/2024,22/10/2024,PRJ-087,ERP Data Migration Project Contract Project,USER-091,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-366,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4270,Login form,Critical
08/10/2024,22/10/2024,PRJ-030,Risk Management Analytics Contract Project,USER-070,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-367,Authentication,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4270,User profile page,High
08/10/2024,22/10/2024,PRJ-094,API Security Contract Project,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-368,XSS,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Session management,High
02/10/2024,22/10/2024,PRJ-039,Network Traffic Encryption (TLS/SSL) Contract Project,USER-019,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-369,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Pass,,,,4645,Payment gateway,High
02/10/2024,22/10/2024,PRJ-072,Sales Performance Optimization Contract Project,USER-076,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-370,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Session management,Critical
14/10/2024,22/10/2024,PRJ-045,Cloud-Based ERP Upgrade Contract Project,USER-083,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-371,XSS,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Payment gateway,Critical
08/10/2024,22/10/2024,PRJ-020,Cloud Adoption Strategy Contract Project,USER-039,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-372,Authorization,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,152,Session management,Critical
31/10/2024,22/10/2024,PRJ-029,Operational Efficiency Improvement Contract Project,USER-039,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-373,SQL Injection,Completed,GET,/DVWA/vulnerabilities/exec/index.php,Pass,,,,4446,Login form,Critical
07/10/2024,22/10/2024,PRJ-054,Application Modernization Contract Project,USER-072,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-374,SQL Injection,Completed,POST,/DVWA/vulnerabilities/exec/,Fail,HTTP/1.1 302 Found,,,0,User profile page,High
18/10/2024,22/10/2024,PRJ-043,Network Access Control (NAC) Contract Project,USER-083,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-375,SQL Injection,Completed,GET,/DVWA/vulnerabilities/exec/../../login.php,Pass,,,,1342,Payment gateway,Low
